id_number,place,cat_place,age_category,sex,2.5km_seconds,5km_seconds,7.5km_seconds,total_seconds
40823,1064,52.0,16-19,M,654.0,1241.0,1826.0,2489
40824,34023,2346.0,45-54,F,4741.0,6216.0,7604.0,5947
40827,23964,5598.0,35-44,M,,5756.0,6647.0,4051
40828,20881,4435.0,23-34,M,,2459.0,3333.0,3829
40829,18269,690.0,16-19,M,,5352.0,6292.0,3663
40830,28304,5468.0,23-34,M,1334.0,2353.0,3413.0,4425
40832,20354,4366.0,23-34,M,4800.0,5721.0,6541.0,3794
40833,8341,2539.0,35-44,M,827.0,1567.0,2302.0,3137
40834,29085,5174.0,45-54,M,4062.0,5096.0,6161.0,4509
40835,6721,245.0,20-22,M,796.0,1590.0,2310.0,3030
40836,34024,2347.0,45-54,F,4739.0,6195.0,7578.0,5949
40837,20008,3869.0,45-54,M,2898.0,3827.0,4695.0,3772
40838,19319,3765.0,45-54,M,2842.0,3702.0,4547.0,3728
40839,3517,134.0,20-22,M,3414.0,4097.0,4777.0,2805
40840,5066,1072.0,45-54,M,806.0,1506.0,2197.0,2926
40841,10224,2192.0,45-54,M,843.0,1631.0,2403.0,3252
40842,2224,462.0,45-54,M,696.0,1329.0,1945.0,2670
40843,32465,2055.0,55+,M,5033.0,6448.0,7461.0,5037
40844,21106,4064.0,45-54,M,3906.0,4762.0,5624.0,3846
40845,10234,2978.0,35-44,M,2721.0,3502.0,4257.0,3253
40846,31813,5507.0,45-54,M,4919.0,5976.0,7037.0,4906
40847,17372,3452.0,45-54,M,1941.0,2805.0,3654.0,3614
40848,16154,4204.0,35-44,M,2951.0,3857.0,4684.0,3554
40849,12709,2656.0,45-54,M,3851.0,4633.0,5409.0,3382
40850,11808,2796.0,23-34,M,3655.0,4487.0,5292.0,3336
